STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRQ,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,146.0,A,Biennial,Iraq,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COM,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,145.0,A,Biennial,Comoros,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ERI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,150.0,A,Biennial,Eritrea,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SDN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,140.0,A,Biennial,Sudan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,155.0,A,Biennial,"Congo, Rep.",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLE,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,88.0,A,Biennial,Sierra Leone,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NPL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,149.0,A,Biennial,Nepal,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TCD,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,142.0,A,Biennial,Chad,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HTI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,151.0,A,Biennial,Haiti,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DJI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,154.0,A,Biennial,Djibouti,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BDI,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2012,_Z,NUMBER,2,WB_LPI,602,0,PU,153.0,A,Biennial,Burundi,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DEU,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.336188,A,Biennial,Germany,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SGP,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.217881,A,Biennial,Singapore,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SWE,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.02753,A,Biennial,Sweden,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NLD,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.248886,A,Biennial,Netherlands,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LUX,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.058421,A,Biennial,Luxembourg,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CHE,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.169911,A,Biennial,Switzerland,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,JPN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.18812,A,Biennial,Japan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GBR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.947411,A,Biennial,United Kingdom,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BEL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.009625,A,Biennial,Belgium,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NOR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.222222,A,Biennial,Norway,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.764185,A,Biennial,Ireland,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FIN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.081425,A,Biennial,Finland,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HKG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.003187,A,Biennial,"Hong Kong SAR, China",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CAN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.027057,A,Biennial,Canada,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,USA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,4.152495,A,Biennial,United States,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DNK,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.986009,A,Biennial,Denmark,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FRA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.998233,A,Biennial,France,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUS,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.783343,A,Biennial,Australia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUT,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.679825,A,Biennial,Austria,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TWN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.621887,A,Biennial,"Taiwan, China",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NZL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.541667,A,Biennial,New Zealand,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ITA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.719891,A,Biennial,Italy,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KOR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.617907,A,Biennial,"Korea, Rep.",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ARE,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.807725,A,Biennial,United Arab Emirates,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ESP,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.579969,A,Biennial,Spain,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CZE,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.247565,A,Biennial,Czechia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CHN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.539999,A,Biennial,China,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ZAF,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.415954,A,Biennial,South Africa,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MYS,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.502393,A,Biennial,Malaysia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,POL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.983809,A,Biennial,Poland,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ISR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.596843,A,Biennial,Israel,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BHR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.356061,A,Biennial,Bahrain,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LBN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.048737,A,Biennial,Lebanon,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PRT,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.166295,A,Biennial,Portugal,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,THA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.155572,A,Biennial,Thailand,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KWT,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.328194,A,Biennial,Kuwait,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LVA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.875,A,Biennial,Latvia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SVK,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.0,A,Biennial,Slovak Republic,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TUR,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.078811,A,Biennial,Turkiye,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SAU,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.266372,A,Biennial,Saudi Arabia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BRA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.09774,A,Biennial,Brazil,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ISL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,3.334445,A,Biennial,Iceland,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,EST,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.746186,A,Biennial,Estonia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PHL,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.567813,A,Biennial,Philippines,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LTU,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2010,_Z,NUMBER,2,WB_LPI,602,0,PU,2.718603,A,Biennial,Lithuania,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
